0.013,-111
1.582,-111.00
1.602,-111.00
1.625,-111.00
1.645,-111.00
1.666,-111.00
1.689,-111.00
1.713,-111.00
1.736,-111.00
1.76,-111.00
1.781,-111.00
1.802,-111.00
1.823,-111.00
1.845,-111.00
1.888,-19.00
1.912,-27.00
1.991,-34.00
2.09,-40.00
2.192,-46.00
2.295,-51.00
2.393,-56.00
2.495,-60.00
2.594,-64.00
2.696,-68.00
2.794,-71.00
2.897,-75.00
2.995,-78.00
3.097,-80.00
3.196,-83.00
3.298,-85.00
3.397,-88.00
3.499,-90.00
3.601,-91.00
3.7,-93.00
3.802,-94.00
3.9,-96.00
4.003,-97.00
4.101,-98.00
4.203,-99.00
4.306,-100.00
4.404,-101.00
4.506,-102.00
4.605,-103.00
4.707,-103.00
4.806,-104.00
4.908,-104.00
5.006,-105.00
5.109,-105.00
5.207,-105.00
5.309,-105.00
5.412,-105.00
5.51,-106.00
5.612,-106.00
5.711,-106.00
5.813,-107.00
5.911,-107.00
6.014,-107.00
6.112,-107.00
6.215,-107.00
6.317,-107.00
6.415,-108.00
6.518,-108.00
6.616,-108.00
6.718,-108.00
6.816,-109.00
6.919,-109.00
7.017,-109.00
7.12,-109.00
7.218,-109.00
7.32,-109.00
7.423,-110.00
7.521,-110.00
7.623,-110.00
7.722,-110.00
7.824,-110.00
7.922,-110.00
8.025,-110.00
8.123,-110.00
8.226,-110.00
8.328,-110.00
8.426,-110.00
8.529,-110.00
8.627,-110.00
8.729,-109.00
8.828,-109.00
8.93,-109.00
